Time(s),X-Position (X[2]),Y-Position (X[1]),Input U
8.35000000e+001,-1.86821495e+000,-8.98408275e-001,6.58393658e-001
8.35100000e+001,-1.87701478e+000,-8.65196821e-001,6.58349979e-001
8.35200000e+001,-1.88548454e+000,-8.32264123e-001,6.58306301e-001
8.35300000e+001,-1.89362711e+000,-7.99628490e-001,6.58262626e-001
8.35400000e+001,-1.90144552e+000,-7.67307036e-001,6.58218952e-001
8.35500000e+001,-1.90894301e+000,-7.35315693e-001,6.58175280e-001
8.35600000e+001,-1.91612293e+000,-7.03669213e-001,6.58131611e-001
8.35700000e+001,-1.92298881e+000,-6.72381189e-001,6.58087943e-001
8.35800000e+001,-1.92954427e+000,-6.41464071e-001,6.58044277e-001
8.35900000e+001,-1.93579309e+000,-6.10929187e-001,6.58000613e-001
8.36000000e+001,-1.94173912e+000,-5.80786768e-001,6.57956952e-001
8.36100000e+001,-1.94738633e+000,-5.51045975e-001,6.57913292e-001
8.36200000e+001,-1.95273876e+000,-5.21714929e-001,6.57869634e-001
8.36300000e+001,-1.95780056e+000,-4.92800740e-001,6.57825978e-001
8.36400000e+001,-1.96257590e+000,-4.64309546e-001,6.57782324e-001
8.36500000e+001,-1.96706903e+000,-4.36246540e-001,6.57738672e-001
8.36600000e+001,-1.97128426e+000,-4.08616012e-001,6.57695022e-001
8.36700000e+001,-1.97522591e+000,-3.81421383e-001,6.57651374e-001
8.36800000e+001,-1.97889835e+000,-3.54665246e-001,6.57607728e-001
8.36900000e+001,-1.98230596e+000,-3.28349398e-001,6.57564084e-001
8.37000000e+001,-1.98545314e+000,-3.02474885e-001,6.57520442e-001
8.37100000e+001,-1.98834431e+000,-2.77042036e-001,6.57476801e-001
8.37200000e+001,-1.99098386e+000,-2.52050504e-001,6.57433163e-001
8.37300000e+001,-1.99337620e+000,-2.27499300e-001,6.57389527e-001
8.37400000e+001,-1.99552572e+000,-2.03386839e-001,6.57345893e-001
8.37500000e+001,-1.99743678e+000,-1.79710966e-001,6.57302260e-001
8.37600000e+001,-1.99911372e+000,-1.56469003e-001,6.57258630e-001
8.37700000e+001,-2.00056087e+000,-1.33657777e-001,6.57215001e-001
8.37800000e+001,-2.00178250e+000,-1.11273658e-001,6.57171375e-001
8.37900000e+001,-2.00278285e+000,-8.93125941e-002,6.57127751e-001
8.38000000e+001,-2.00356613e+000,-6.77701411e-002,6.57084128e-001
8.38100000e+001,-2.00413649e+000,-4.66414965e-002,6.57040508e-001
8.38200000e+001,-2.00449803e+000,-2.59215293e-002,6.56996889e-001
8.38300000e+001,-2.00465481e+000,-5.60480937e-003,6.56953272e-001
8.38400000e+001,-2.00461082e+000,1.43143639e-002,6.56909658e-001
8.38500000e+001,-2.00437000e+000,3.38419348e-002,6.56866045e-001
8.38600000e+001,-2.00393623e+000,5.29840656e-002,6.56822434e-001
8.38700000e+001,-2.00331332e+000,7.17471117e-002,6.56778825e-001
8.38800000e+001,-2.00250502e+000,9.01375984e-002,6.56735219e-001
8.38900000e+001,-2.00151502e+000,1.08162199e-001,6.56691614e-001
8.39000000e+001,-2.00034694e+000,1.25827712e-001,6.56648011e-001
8.39100000e+001,-1.99900432e+000,1.43141046e-001,6.56604410e-001
8.39200000e+001,-1.99749064e+000,1.60109194e-001,6.56560811e-001
8.39300000e+001,-1.99580932e+000,1.76739223e-001,6.56517214e-001
8.39400000e+001,-1.99396370e+000,1.93038251e-001,6.56473619e-001
8.39500000e+001,-1.99195703e+000,2.09013438e-001,6.56430026e-001
8.39600000e+001,-1.98979252e+000,2.24671967e-001,6.56386435e-001
8.39700000e+001,-1.98747330e+000,2.40021032e-001,6.56342846e-001
8.39800000e+001,-1.98500240e+000,2.55067826e-001,6.56299259e-001
8.39900000e+001,-1.98238282e+000,2.69819530e-001,6.56255673e-001
8.40000000e+001,-1.97961747e+000,2.84283302e-001,6.56212090e-001
8.40100000e+001,-1.97670917e+000,2.98466264e-001,6.56168509e-001
8.40200000e+001,-1.97366071e+000,3.12375501e-001,6.56124930e-001
8.40300000e+001,-1.97047477e+000,3.26018044e-001,6.56081352e-001
8.40400000e+001,-1.96715398e+000,3.39400868e-001,6.56037777e-001
8.40500000e+001,-1.96370090e+000,3.52530884e-001,6.55994203e-001
8.40600000e+001,-1.96011802e+000,3.65414933e-001,6.55950632e-001
8.40700000e+001,-1.95640775e+000,3.78059779e-001,6.55907062e-001
8.40800000e+001,-1.95257246e+000,3.90472107e-001,6.55863495e-001
8.40900000e+001,-1.94861443e+000,4.02658516e-001,6.55819929e-001
8.41000000e+001,-1.94453588e+000,4.14625516e-001,6.55776366e-001
8.41100000e+001,-1.94033898e+000,4.26379529e-001,6.55732804e-001
8.41200000e+001,-1.93602580e+000,4.37926876e-001,6.55689244e-001
8.41300000e+001,-1.93159839e+000,4.49273786e-001,6.55645686e-001
8.41400000e+001,-1.92705872e+000,4.60426387e-001,6.55602131e-001
8.41500000e+001,-1.92240868e+000,4.71390706e-001,6.55558577e-001
8.41600000e+001,-1.91765014e+000,4.82172669e-001,6.55515025e-001
8.41700000e+001,-1.91278489e+000,4.92778098e-001,6.55471475e-001
8.41800000e+001,-1.90781465e+000,5.03212711e-001,6.55427927e-001
8.41900000e+001,-1.90274110e+000,5.13482124e-001,6.55384381e-001
8.42000000e+001,-1.89756587e+000,5.23591848e-001,6.55340837e-001
8.42100000e+001,-1.89229052e+000,5.33547289e-001,6.55297295e-001
8.42200000e+001,-1.88691656e+000,5.43353749e-001,6.55253755e-001
8.42300000e+001,-1.88144546e+000,5.53016430e-001,6.55210217e-001
8.42400000e+001,-1.87587862e+000,5.62540428e-001,6.55166680e-001
8.42500000e+001,-1.87021741e+000,5.71930739e-001,6.55123146e-001
8.42600000e+001,-1.86446312e+000,5.81192257e-001,6.55079614e-001
8.42700000e+001,-1.85861703e+000,5.90329780e-001,6.55036084e-001
8.42800000e+001,-1.85268035e+000,5.99348003e-001,6.54992555e-001
8.42900000e+001,-1.84665425e+000,6.08251527e-001,6.54949029e-001
8.43000000e+001,-1.84053984e+000,6.17044858e-001,6.54905504e-001
8.43100000e+001,-1.83433821e+000,6.25732407e-001,6.54861982e-001
8.43200000e+001,-1.82805039e+000,6.34318492e-001,6.54818461e-001
8.43300000e+001,-1.82167736e+000,6.42807341e-001,6.54774943e-001
8.43400000e+001,-1.81522009e+000,6.51203095e-001,6.54731426e-001
8.43500000e+001,-1.80867948e+000,6.59509805e-001,6.54687911e-001
8.43600000e+001,-1.80205639e+000,6.67731439e-001,6.54644399e-001
8.43700000e+001,-1.79535166e+000,6.75871881e-001,6.54600888e-001
8.43800000e+001,-1.78856608e+000,6.83934932e-001,6.54557379e-001
8.43900000e+001,-1.78170040e+000,6.91924316e-001,6.54513872e-001
8.44000000e+001,-1.77475534e+000,6.99843676e-001,6.54470367e-001
8.44100000e+001,-1.76773158e+000,7.07696583e-001,6.54426865e-001
8.44200000e+001,-1.76062977e+000,7.15486532e-001,6.54383364e-001
8.44300000e+001,-1.75345051e+000,7.23216945e-001,6.54339865e-001
8.44400000e+001,-1.74619439e+000,7.30891177e-001,6.54296367e-001
8.44500000e+001,-1.73886195e+000,7.38512512e-001,6.54252872e-001
8.44600000e+001,-1.73145369e+000,7.46084170e-001,6.54209379e-001
8.44700000e+001,-1.72397011e+000,7.53609305e-001,6.54165888e-001
8.44800000e+001,-1.71641165e+000,7.61091010e-001,6.54122399e-001
8.44900000e+001,-1.70877872e+000,7.68532316e-001,6.54078912e-001
8.45000000e+001,-1.70107172e+000,7.75936197e-001,6.54035426e-001
8.45100000e+001,-1.69329100e+000,7.83305568e-001,6.53991943e-001
8.45200000e+001,-1.68543689e+000,7.90643290e-001,6.53948462e-001
8.45300000e+001,-1.67750971e+000,7.97952172e-001,6.53904982e-001
8.45400000e+001,-1.66950971e+000,8.05234968e-001,6.53861505e-001
8.45500000e+001,-1.66143715e+000,8.12494385e-001,6.53818029e-001
8.45600000e+001,-1.65329224e+000,8.19733081e-001,6.53774555e-001
8.45700000e+001,-1.64507519e+000,8.26953666e-001,6.53731084e-001
8.45800000e+001,-1.63678615e+000,8.34158707e-001,6.53687614e-001
8.45900000e+001,-1.62842528e+000,8.41350726e-001,6.53644146e-001
8.46000000e+001,-1.61999268e+000,8.48532204e-001,6.53600681e-001
8.46100000e+001,-1.61148846e+000,8.55705580e-001,6.53557217e-001
8.46200000e+001,-1.60291267e+000,8.62873257e-001,6.53513755e-001
8.46300000e+001,-1.59426537e+000,8.70037597e-001,6.53470295e-001
8.46400000e+001,-1.58554658e+000,8.77200929e-001,6.53426837e-001
8.46500000e+001,-1.57675630e+000,8.84365545e-001,6.53383381e-001
8.46600000e+001,-1.56789449e+000,8.91533704e-001,6.53339927e-001
8.46700000e+001,-1.55896112e+000,8.98707634e-001,6.53296475e-001
8.46800000e+001,-1.54995611e+000,9.05889530e-001,6.53253025e-001
8.46900000e+001,-1.54087939e+000,9.13081560e-001,6.53209577e-001
8.47000000e+001,-1.53173082e+000,9.20285861e-001,6.53166131e-001
8.47100000e+001,-1.52251029e+000,9.27504543e-001,6.53122686e-001
8.47200000e+001,-1.51321763e+000,9.34739692e-001,6.53079244e-001
8.47300000e+001,-1.50385268e+000,9.41993364e-001,6.53035804e-001
8.47400000e+001,-1.49441523e+000,9.49267597e-001,6.52992365e-001
8.47500000e+001,-1.48490507e+000,9.56564399e-001,6.52948929e-001
8.47600000e+001,-1.47532197e+000,9.63885761e-001,6.52905494e-001
8.47700000e+001,-1.46566568e+000,9.71233649e-001,6.52862062e-001
8.47800000e+001,-1.45593591e+000,9.78610011e-001,6.52818631e-001
8.47900000e+001,-1.44613237e+000,9.86016773e-001,6.52775202e-001
8.48000000e+001,-1.43625476e+000,9.93455842e-001,6.52731776e-001
8.48100000e+001,-1.42630273e+000,1.00092911e+000,6.52688351e-001
8.48200000e+001,-1.41627594e+000,1.00843844e+000,6.52644928e-001
8.48300000e+001,-1.40617402e+000,1.01598570e+000,6.52601507e-001
8.48400000e+001,-1.39599658e+000,1.02357272e+000,6.52558088e-001
8.48500000e+001,-1.38574322e+000,1.03120133e+000,6.52514671e-001
8.48600000e+001,-1.37541351e+000,1.03887332e+000,6.52471257e-001
8.48700000e+001,-1.36500700e+000,1.04659049e+000,6.52427843e-001
8.48800000e+001,-1.35452325e+000,1.05435462e+000,6.52384432e-001
8.48900000e+001,-1.34396177e+000,1.06216747e+000,6.52341023e-001
8.49000000e+001,-1.33332206e+000,1.07003079e+000,6.52297616e-001
8.49100000e+001,-1.32260362e+000,1.07794631e+000,6.52254211e-001
8.49200000e+001,-1.31180592e+000,1.08591576e+000,6.52210808e-001
8.49300000e+001,-1.30092840e+000,1.09394083e+000,6.52167406e-001
8.49400000e+001,-1.28997050e+000,1.10202323e+000,6.52124007e-001
8.49500000e+001,-1.27893166e+000,1.11016463e+000,6.52080609e-001
8.49600000e+001,-1.26781125e+000,1.11836670e+000,6.52037214e-001
8.49700000e+001,-1.25660868e+000,1.12663110e+000,6.51993820e-001
8.49800000e+001,-1.24532332e+000,1.13495946e+000,6.51950429e-001
8.49900000e+001,-1.23395451e+000,1.14335340e+000,6.51907039e-001
8.50000000e+001,-1.22250159e+000,1.15181455e+000,6.51863652e-001
8.50100000e+001,-1.21096389e+000,1.16034448e+000,6.51820266e-001
8.50200000e+001,-1.19934071e+000,1.16894479e+000,6.51776882e-001
8.50300000e+001,-1.18763134e+000,1.17761703e+000,6.51733500e-001
8.50400000e+001,-1.17583506e+000,1.18636275e+000,6.51690120e-001
8.50500000e+001,-1.16395112e+000,1.19518349e+000,6.51646742e-001
8.50600000e+001,-1.15197876e+000,1.20408076e+000,6.51603366e-001
8.50700000e+001,-1.13991723e+000,1.21305604e+000,6.51559992e-001
8.50800000e+001,-1.12776572e+000,1.22211081e+000,6.51516620e-001
8.50900000e+001,-1.11552344e+000,1.23124652e+000,6.51473250e-001
8.51000000e+001,-1.10318958e+000,1.24046461e+000,6.51429882e-001
8.51100000e+001,-1.09076331e+000,1.24976646e+000,6.51386516e-001
8.51200000e+001,-1.07824377e+000,1.25915348e+000,6.51343151e-001
8.51300000e+001,-1.06563013e+000,1.26862700e+000,6.51299789e-001
8.51400000e+001,-1.05292150e+000,1.27818835e+000,6.51256429e-001
8.51500000e+001,-1.04011700e+000,1.28783883e+000,6.51213070e-001
8.51600000e+001,-1.02721574e+000,1.29757970e+000,6.51169714e-001
8.51700000e+001,-1.01421681e+000,1.30741220e+000,6.51126359e-001
8.51800000e+001,-1.00111929e+000,1.31733750e+000,6.51083007e-001
8.51900000e+001,-9.87922242e-001,1.32735676e+000,6.51039656e-001
8.52000000e+001,-9.74624729e-001,1.33747110e+000,6.50996307e-001
8.52100000e+001,-9.61225796e-001,1.34768158e+000,6.50952961e-001
8.52200000e+001,-9.47724477e-001,1.35798923e+000,6.50909616e-001
8.52300000e+001,-9.34119798e-001,1.36839502e+000,6.50866273e-001
8.52400000e+001,-9.20410775e-001,1.37889986e+000,6.50822932e-001
8.52500000e+001,-9.06596415e-001,1.38950463e+000,6.50779593e-001
8.52600000e+001,-8.92675716e-001,1.40021011e+000,6.50736256e-001
8.52700000e+001,-8.78647669e-001,1.41101706e+000,6.50692921e-001
8.52800000e+001,-8.64511259e-001,1.42192614e+000,6.50649588e-001
8.52900000e+001,-8.50265464e-001,1.43293796e+000,6.50606257e-001
8.53000000e+001,-8.35909254e-001,1.44405304e+000,6.50562927e-001
8.53100000e+001,-8.21441598e-001,1.45527182e+000,6.50519600e-001
8.53200000e+001,-8.06861458e-001,1.46659467e+000,6.50476275e-001
8.53300000e+001,-7.92167795e-001,1.47802185e+000,6.50432951e-001
8.53400000e+001,-7.77359566e-001,1.48955355e+000,6.50389630e-001
8.53500000e+001,-7.62435728e-001,1.50118982e+000,6.50346310e-001
8.53600000e+001,-7.47395237e-001,1.51293064e+000,6.50302993e-001
8.53700000e+001,-7.32237050e-001,1.52477587e+000,6.50259677e-001
8.53800000e+001,-7.16960127e-001,1.53672523e+000,6.50216363e-001
8.53900000e+001,-7.01563431e-001,1.54877833e+000,6.50173052e-001
8.54000000e+001,-6.86045928e-001,1.56093465e+000,6.50129742e-001
8.54100000e+001,-6.70406591e-001,1.57319353e+000,6.50086434e-001
8.54200000e+001,-6.54644402e-001,1.58555416e+000,6.50043128e-001
8.54300000e+001,-6.38758348e-001,1.59801558e+000,6.49999824e-001
8.54400000e+001,-6.22747431e-001,1.61057665e+000,6.49956522e-001
8.54500000e+001,-6.06610661e-001,1.62323607e+000,6.49913222e-001
8.54600000e+001,-5.90347064e-001,1.63599238e+000,6.49869924e-001
8.54700000e+001,-5.73955681e-001,1.64884390e+000,6.49826628e-001
8.54800000e+001,-5.57435573e-001,1.66178877e+000,6.49783334e-001
8.54900000e+001,-5.40785816e-001,1.67482492e+000,6.49740041e-001
8.55000000e+001,-5.24005511e-001,1.68795007e+000,6.49696751e-001
8.55100000e+001,-5.07093783e-001,1.70116170e+000,6.49653463e-001
8.55200000e+001,-4.90049781e-001,1.71445706e+000,6.49610176e-001
8.55300000e+001,-4.72872686e-001,1.72783317e+000,6.49566892e-001
8.55400000e+001,-4.55561707e-001,1.74128675e+000,6.49523609e-001
8.55500000e+001,-4.38116088e-001,1.75481429e+000,6.49480329e-001
8.55600000e+001,-4.20535111e-001,1.76841200e+000,6.49437050e-001
8.55700000e+001,-4.02818094e-001,1.78207576e+000,6.49393773e-001
8.55800000e+001,-3.84964401e-001,1.79580118e+000,6.49350498e-001
8.55900000e+001,-3.66973439e-001,1.80958356e+000,6.49307225e-001
8.56000000e+001,-3.48844666e-001,1.82341784e+000,6.49263955e-001
8.56100000e+001,-3.30577589e-001,1.83729866e+000,6.49220686e-001
8.56200000e+001,-3.12171772e-001,1.85122028e+000,6.49177419e-001
8.56300000e+001,-2.93626839e-001,1.86517661e+000,6.49134153e-001
8.56400000e+001,-2.74942475e-001,1.87916118e+000,6.49090890e-001
8.56500000e+001,-2.56118433e-001,1.89316714e+000,6.49047629e-001
8.56600000e+001,-2.37154533e-001,1.90718722e+000,6.49004370e-001
8.56700000e+001,-2.18050675e-001,1.92121378e+000,6.48961113e-001
8.56800000e+001,-1.98806833e-001,1.93523871e+000,6.48917857e-001
8.56900000e+001,-1.79423065e-001,1.94925350e+000,6.48874604e-001
8.57000000e+001,-1.59899517e-001,1.96324918e+000,6.48831352e-001
8.57100000e+001,-1.40236427e-001,1.97721633e+000,6.48788103e-001
8.57200000e+001,-1.20434129e-001,1.99114505e+000,6.48744855e-001
8.57300000e+001,-1.00493057e-001,2.00502498e+000,6.48701609e-001
8.57400000e+001,-8.04137529e-002,2.01884527e+000,6.48658366e-001
8.57500000e+001,-6.01968671e-002,2.03259458e+000,6.48615124e-001
8.57600000e+001,-3.98431672e-002,2.04626107e+000,6.48571884e-001
8.57700000e+001,-1.93535410e-002,2.05983239e+000,6.48528646e-001
8.57800000e+001,1.27099775e-003,2.07329568e+000,6.48485410e-001
8.57900000e+001,2.20293044e-002,2.08663756e+000,6.48442176e-001
8.58000000e+001,4.29200984e-002,2.09984413e+000,6.48398944e-001
8.58100000e+001,6.39419576e-002,2.11290099e+000,6.48355714e-001
8.58200000e+001,8.50933137e-002,2.12579318e+000,6.48312486e-001
8.58300000e+001,1.06372446e-001,2.13850527e+000,6.48269260e-001
8.58400000e+001,1.27777479e-001,2.15102127e+000,6.48226035e-001
8.58500000e+001,1.49306372e-001,2.16332470e+000,6.48182813e-001
8.58600000e+001,1.70956920e-001,2.17539857e+000,6.48139592e-001
8.58700000e+001,1.92726746e-001,2.18722541e+000,6.48096374e-001
8.58800000e+001,2.14613293e-001,2.19878726e+000,6.48053157e-001
8.58900000e+001,2.36613826e-001,2.21006568e+000,6.48009943e-001
8.59000000e+001,2.58725422e-001,2.22104178e+000,6.47966730e-001
8.59100000e+001,2.80944967e-001,2.23169626e+000,6.47923519e-001
8.59200000e+001,3.03269155e-001,2.24200940e+000,6.47880310e-001
8.59300000e+001,3.25694477e-001,2.25196107e+000,6.47837104e-001
8.59400000e+001,3.48217224e-001,2.26153082e+000,6.47793899e-001
8.59500000e+001,3.70833481e-001,2.27069784e+000,6.47750696e-001
8.59600000e+001,3.93539124e-001,2.27944105e+000,6.47707495e-001
8.59700000e+001,4.16329816e-001,2.28773911e+000,6.47664295e-001
8.59800000e+001,4.39201008e-001,2.29557045e+000,6.47621098e-001
8.59900000e+001,4.62147932e-001,2.30291335e+000,6.47577903e-001
8.60000000e+001,4.85165605e-001,2.30974595e+000,6.47534710e-001
8.60100000e+001,5.08248825e-001,2.31604632e+000,6.47491518e-001
8.60200000e+001,5.31392170e-001,2.32179251e+000,6.47448329e-001
8.60300000e+001,5.54590000e-001,2.32696259e+000,6.47405141e-001
8.60400000e+001,5.77836456e-001,2.33153476e+000,6.47361956e-001
8.60500000e+001,6.01125462e-001,2.33548733e+000,6.47318772e-001
8.60600000e+001,6.24450727e-001,2.33879886e+000,6.47275591e-001
8.60700000e+001,6.47805748e-001,2.34144820e+000,6.47232411e-001
8.60800000e+001,6.71183812e-001,2.34341455e+000,6.47189233e-001
8.60900000e+001,6.94578000e-001,2.34467752e+000,6.47146057e-001
8.61000000e+001,7.17981192e-001,2.34521727e+000,6.47102883e-001
8.61100000e+001,7.41386075e-001,2.34501451e+000,6.47059711e-001
8.61200000e+001,7.64785144e-001,2.34405059e+000,6.47016541e-001
8.61300000e+001,7.88170712e-001,2.34230764e+000,6.46973373e-001
8.61400000e+001,8.11534919e-001,2.33976856e+000,6.46930207e-001
8.61500000e+001,8.34869737e-001,2.33641716e+000,6.46887043e-001
8.61600000e+001,8.58166983e-001,2.33223821e+000,6.46843880e-001
8.61700000e+001,8.81418326e-001,2.32721752e+000,6.46800720e-001
8.61800000e+001,9.04615299e-001,2.32134202e+000,6.46757561e-001
8.61900000e+001,9.27749310e-001,2.31459983e+000,6.46714405e-001
8.62000000e+001,9.50811656e-001,2.30698033e+000,6.46671250e-001
8.62100000e+001,9.73793534e-001,2.29847424e+000,6.46628098e-001
8.62200000e+001,9.96686054e-001,2.28907366e+000,6.46584947e-001
8.62300000e+001,1.01948026e+000,2.27877214e+000,6.46541798e-001
8.62400000e+001,1.04216713e+000,2.26756477e+000,6.46498651e-001
8.62500000e+001,1.06473760e+000,2.25544815e+000,6.46455506e-001
8.62600000e+001,1.08718260e+000,2.24242054e+000,6.46412364e-001
8.62700000e+001,1.10949302e+000,2.22848182e+000,6.46369222e-001
8.62800000e+001,1.13165979e+000,2.21363353e+000,6.46326083e-001
8.62900000e+001,1.15367383e+000,2.19787897e+000,6.46282946e-001
8.63000000e+001,1.17552614e+000,2.18122311e+000,6.46239811e-001
8.63100000e+001,1.19720774e+000,2.16367269e+000,6.46196678e-001
8.63200000e+001,1.21870974e+000,2.14523618e+000,6.46153546e-001
8.63300000e+001,1.24002337e+000,2.12592381e+000,6.46110417e-001
8.63400000e+001,1.26113992e+000,2.10574753e+000,6.46067289e-001
8.63500000e+001,1.28205085e+000,2.08472098e+000,6.46024164e-001
8.63600000e+001,1.30274775e+000,2.06285953e+000,6.45981040e-001
8.63700000e+001,1.32322237e+000,2.04018015e+000,6.45937919e-001
8.63800000e+001,1.34346664e+000,2.01670147e+000,6.45894799e-001
8.63900000e+001,1.36347267e+000,1.99244364e+000,6.45851681e-001
8.64000000e+001,1.38323281e+000,1.96742833e+000,6.45808565e-001
8.64100000e+001,1.40273960e+000,1.94167866e+000,6.45765451e-001
8.64200000e+001,1.42198584e+000,1.91521909e+000,6.45722339e-001
8.64300000e+001,1.44096457e+000,1.88807540e+000,6.45679229e-001
8.64400000e+001,1.45966909e+000,1.86027457e+000,6.45636121e-001
8.64500000e+001,1.47809300e+000,1.83184470e+000,6.45593015e-001
8.64600000e+001,1.49623015e+000,1.80281493e+000,6.45549910e-001
8.64700000e+001,1.51407471e+000,1.77321532e+000,6.45506808e-001
8.64800000e+001,1.53162114e+000,1.74307677e+000,6.45463707e-001
8.64900000e+001,1.54886423e+000,1.71243093e+000,6.45420609e-001
8.65000000e+001,1.56579907e+000,1.68131007e+000,6.45377512e-001
8.65100000e+001,1.58242109e+000,1.64974696e+000,6.45334418e-001
8.65200000e+001,1.59872603e+000,1.61777482e+000,6.45291325e-001
8.65300000e+001,1.61470998e+000,1.58542716e+000,6.45248234e-001
8.65400000e+001,1.63036937e+000,1.55273770e+000,6.45205145e-001
8.65500000e+001,1.64570095e+000,1.51974027e+000,6.45162058e-001
8.65600000e+001,1.66070182e+000,1.48646867e+000,6.45118973e-001
8.65700000e+001,1.67536940e+000,1.45295661e+000,6.45075890e-001
8.65800000e+001,1.68970147e+000,1.41923759e+000,6.45032809e-001
8.65900000e+001,1.70369613e+000,1.38534483e+000,6.44989730e-001
8.66000000e+001,1.71735181e+000,1.35131114e+000,6.44946653e-001
8.66100000e+001,1.73066726e+000,1.31716887e+000,6.44903577e-001
8.66200000e+001,1.74364157e+000,1.28294979e+000,6.44860504e-001
8.66300000e+001,1.75627411e+000,1.24868505e+000,6.44817433e-001
8.66400000e+001,1.76856459e+000,1.21440511e+000,6.44774363e-001
8.66500000e+001,1.78051300e+000,1.18013963e+000,6.44731295e-001
8.66600000e+001,1.79211963e+000,1.14591743e+000,6.44688230e-001
